V1,Control.F.6-CR.F.6_logFC,Control.F.6-CR.F.6_logCPM,Control.F.6-CR.F.6_LR,Control.F.6-CR.F.6_PValue,Control.F.6-CR.F.6_FDR
Evpl,-3.15083089269315,0.191555557657228,16.999626386715,3.7387174504183e-05,0.0010941513122464
Ifit1,1.84273232279825,2.8032766000095,12.6151101070647,0.0003826409978292,0.0061414648507013
Asb16,-1.75593958075705,-1.02507666900003,7.49131606716328,0.0061997229591801,0.0442845269103903
Dsg1c,-2.58999107807676,4.21550768852503,30.6082499018646,3.15748293899892e-08,4.03804178102694e-06
Nat14,-1.62544483268641,-0.697488603360801,12.9293093104708,0.0003234771159492,0.005443268605857
Ccl2,-1.95944774203277,-1.02168723701019,5.61612508497348,0.0177959524677814,0.091680984901693
Ccr3,-2.90682926775618,-0.333966618337363,9.27694457224148,0.0023205619599921,0.0220173046183302
Plk5,-1.51820390423875,1.01694073347703,19.5444496838348,9.82858775754325e-06,0.0003860437442066
Thrsp,-4.87841620070356,7.82472634636244,43.9145137471092,3.4303568441387296e-11,1.3375045002537e-08
Isg15,1.95651998083724,2.77934666836671,17.8185274276268,2.43005464610459e-05,0.0007935996226449
Krt20,-3.64492014777126,-2.27558710355439,5.33493279231945,0.0209021460440426,0.102528906615546
H1f2,1.61632157189305,5.10177504317963,15.9433059791584,6.52681832843467e-05,0.0016535296006078
Cysrt1,-7.41134196515964,-2.66216973772283,8.8367445848164,0.0029522528650819,0.0262923199449585
Hspb6,-1.56211110367478,3.30021178969075,17.5538692097934,2.7928190991145e-05,0.0008840793290781
Nodal,1.67572464720386,-1.00559927997946,5.84972500729548,0.0155794855293507,0.083603106972877
Krt80,-2.47666479377152,-0.691989607893631,9.98454491537098,0.0015785956435512,0.0168169998359705
Prf1,2.03256421104962,-0.974708718049936,14.235936452065,0.0001612613701521,0.0032426720292486
Spon2,2.76938469139301,3.55844395740668,24.763481560371,6.48138690435711e-07,4.52451751323374e-05
Vnn1,1.52136573340827,5.77058482959851,4.1882143174749,0.0407059521780133,0.160435244457032
Osbpl5,-2.22978075389073,2.53653452741187,25.8544767473975,3.68149863291401e-07,2.89709631349419e-05
Nmrk1,-1.76815029220482,3.45062806677287,20.2358393741319,6.84583129856026e-06,0.0002937719729059
Ankrd9,-2.30442988806936,1.66136741005257,25.8774699091113,3.63790508746276e-07,2.89331098150147e-05
Ddx60,1.7581557795924,1.53935351316013,14.072292097363,0.0001759162733409,0.003446320521603
A4gnt,-3.4596990892612,-1.62983185838901,5.50165239747539,0.0189985130486399,0.0960196742319181
Wnk2,-2.39039134441281,-0.855974896546478,12.0566951781703,0.0005160669857941,0.0075686668210142
Asb10,-3.27474585272689,-2.51054798224973,6.16263642797617,0.0130476593492988,0.0739120773769986
Hrc,-4.66514273525792,-1.0095265815032,5.66006438300628,0.0173554859137073,0.0900502427187684
Aox4,-6.63793873361236,-3.16362565662285,6.86262967808664,0.0088016922649555,0.0564622201234267
Txnip,-1.51957474227248,6.55287349059261,19.8506898632921,8.37325096841177e-06,0.0003485801822422
Egr1,3.9419003696657,4.77975468775314,17.4775132216769,2.90726102323541e-05,0.0009095004837072
Srcin1,1.56593703653296,-1.00247336959062,4.61721096959376,0.0316526651003387,0.135984817063696
Atf5,2.15443586413494,8.81665375888923,45.6947090895396,1.3819554352939899e-11,6.497629290767541e-09
Ciart,-3.14560809748849,2.81332353298894,8.76882951998449,0.0030642202618519,0.0269887741630664
Mybpc2,-5.12870247602359,-0.418987203432908,7.76084097447668,0.0053391095052084,0.0402219625590301
Alpk3,-4.27046098054683,-1.99559220739119,7.15750290887154,0.0074651050645155,0.0503957641728655
Lefty1,-1.54602307491212,-0.431381759655404,6.98604821464858,0.0082147527859878,0.0536880776928868
Fam117a,-2.74202916852068,1.34436809372641,58.9313603945962,1.63269187851646e-14,1.86430088356887e-11
3930402G23Rik,3.42267850125552,0.0955398832926723,16.2298993447921,5.61016599729714e-05,0.001514541071632
Eme1,2.05962533820584,-0.112335545286063,5.10600625917596,0.0238431448320085,0.112841426025474
Synpo2l,-3.69468889520532,-1.83633326890419,10.1613410940013,0.0014341625819563,0.015602533057278
Ppl,-1.63696632053801,4.31598459202872,12.2369819929985,0.0004685154940118,0.0070791008386332
Cdsn,-6.94229242785237,-2.14993126807256,4.39451765517727,0.0360546571212067,0.148128951102444
Lonrf1,-2.04790709815015,2.77728739930969,23.245877785353,1.42555674739763e-06,8.68923829845119e-05
Txlnb,-7.18345748881875,-1.43944698643167,8.93296535095356,0.0028006927712401,0.0252662949441565
Stac3,-1.75259899200803,-0.826569749180527,6.5565542947177,0.0104498519936392,0.0638331425182715
Igsf23,-4.44428747314588,2.19558235663199,9.67808464471207,0.0018647892671166,0.0188955196474853
Abcb1a,-2.3087579840797,3.30215019254201,30.1604500140109,3.97738258152873e-08,4.96737796471237e-06
Apobec2,-6.0751042481007,-1.25611139168412,8.94820033808312,0.0027774307381733,0.0251131265726465
Cyp2s1,-2.24275769514324,-0.517480108203836,10.0163254317676,0.0015515871550679,0.0166021902683503
A930016O22Rik,-7.87103980879253,-2.60632858043497,6.63523858777324,0.009998080403048,0.0619253441778868
Esrp1,-2.23243099376973,-2.18856017422308,5.03979584767179,0.0247714091404477,0.115788229976373
Snrnp25,-2.08567285522984,2.87523335034311,5.85008005982469,0.0155763425743201,0.083603106972877
Npnt,2.93767969914671,0.451698778130908,13.1728908888057,0.000284028225031,0.0049568506608577
Nbl1,-1.64337474021785,-0.0635743918983774,4.73011513066808,0.0296389012400841,0.129774712468908
Pla2g5,-4.12204130628379,-0.893298018744496,4.81559320810278,0.0282033626501644,0.1260791262096
Smpx,-6.16225251526403,-2.58304148505304,5.3210791428009,0.0210689596233548,0.103188844527865
Serpina12,1.8346784102118,4.9850591237652,6.54717912496017,0.0105050581418434,0.0640968929219496
Slco1a1,2.90296297422936,7.30521239473761,21.0333028553905,4.51369163650485e-06,0.0002122231602975
Phlda3,-1.94681253429171,0.37440179666498,7.49833552643719,0.0061756043364563,0.0442110214610795
Oasl1,1.71328480875248,3.0758572491791,12.5904581537268,0.0003877210899695,0.0061919174268261
Abca8a,-1.64985635183331,6.49028172670571,32.4745728277179,1.20762278501971e-08,1.80421101320795e-06
Shisa4,-3.71580929754882,-1.96367103750182,7.72732228228802,0.0054391354956102,0.0407833114600497
S100a10,1.56225551690601,5.23516683291113,17.083745331535,3.576712368923e-05,0.0010687350267215
Rptn,-11.4492813078681,0.329726083072682,10.4689408135626,0.0012139830159164,0.0139918763463886
Hrnr,-7.38108088290621,-2.12828619347814,6.25956720210512,0.0123524376865417,0.0712359555761386
Lce3b,-6.83307066193126,-2.28102508155595,4.76161525385979,0.0291012259659423,0.128455217739869
2010003K11Rik,2.67147447372391,4.2147678013739,42.36611722452,7.569001215069229e-11,2.52164505344624e-08
Sln,-7.31066758860044,-2.0228531851536,5.42441764613534,0.0198570567802416,0.0988278050090106
Lce1c,-8.67375909294857,-2.34851758276724,6.49543099624844,0.0108152073953106,0.06514389804877
Lce1f,-8.07380598539587,-2.51264518691087,5.99844074147038,0.0143185277400349,0.0788209312851919
Cilp,-1.81720833863852,-1.71066864684616,4.27338061849729,0.0387138364699095,0.155146500327895
S100a14,-5.33120401568078,-1.3997363011793,7.5209071710346,0.0060986959439059,0.0438493960315443
Cux2,-2.96180528839596,3.75657549565302,13.1947161421535,0.0002807395197253,0.004931760398165
Maff,-1.73764731659331,2.88353416229123,11.4704492835076,0.0007071158371094,0.0093730959967101
Jph1,-2.66048417448871,0.411215539474097,19.827453836668,8.4756543381981e-06,0.0003515138011542
Ppp1r3a,-2.73560478602585,-1.67388571318584,5.78817654925414,0.0161343160464631,0.0855466588121923
Bex2,-4.09760445283087,-2.44106988476199,7.0960906689705,0.0077252266626716,0.0515638719956029
Nmnat2,-2.5773695769331,-1.24564086790674,16.806387687029,4.13937332768122e-05,0.0011816432502912
Gpx2,-6.01336985822143,-2.20150146335838,9.05867103105707,0.002614519401594,0.0240205213528058
Trim72,-3.3895907742497,-0.671880618429244,15.7651010748388,7.17132058408781e-05,0.0017746243166753
Abra,-8.61424431763552,-2.24252462185172,10.5243176966097,0.001178139016958,0.0136674385523156
Onecut1,-1.53984646658429,3.61979960152516,3.91543752159886,0.0478445601173906,0.178243565144863
Lrrn4,-2.4660880074903,-0.462609098284418,14.5305362704954,0.0001379059886727,0.0028855564593217
Loricrin,-6.67774327446982,3.36874958140897,22.2095703579059,2.44452256802249e-06,0.0001324682636352
Rnf227,-2.19754069454964,-0.709975829936134,17.0428928723444,3.65448957935554e-05,0.0010818642669551
Psapl1,-9.19226648522893,-2.04475366188171,8.54701210300948,0.0034608983163547,0.0295005469775397
Sptssb,-4.21732097324618,-2.90598495965309,4.38248027178598,0.0363101241008005,0.148713225959169
Adamtsl5,-1.8444842349012,0.387639497839515,26.492111006205,2.64616552249583e-07,2.29900011101187e-05
Ncmap,1.72028857616638,0.965381240850008,7.52494236403451,0.0060850501515659,0.0437784031156314
Krt13,-14.5863167778609,3.44738010872001,17.1275839697712,3.49509942189958e-05,0.0010545939209854
Dsc1,-7.19942416951935,-3.02886162223478,6.48350046832319,0.0108880350903412,0.0654346349451859
Shisa2,-2.14832760765847,-1.72051280145013,5.05477017212637,0.0245582389701626,0.115196011789032
Lingo4,-3.78156152106192,0.729119390526651,78.7066280166579,7.20534164386648e-19,2.87961478797124e-15
Serpinb3a,-8.65701777439284,-2.10185033839241,6.8603950625079,0.0088127062507827,0.0565101974027326
Klk14,-8.06115048948756,-2.64219386386877,5.62848436272797,0.0176709038165116,0.091183688964091
Mylk4,-9.07748283889058,-1.94090603890401,7.51569512749365,0.0061163677140086,0.043904918848739
Lce3c,-7.43367115504474,-2.07105900088735,5.57230017362185,0.0182467758340928,0.0934015236899801
Hcar2,-1.82184083068936,-1.10272443979792,4.53128164094029,0.0332806843845124,0.139642525307021
Sprr3,-9.63832167494913,-1.13796237549622,7.71799085434287,0.0054673207371463,0.040924153017996
Krt14,-6.95330500544315,-1.41357515372277,6.52398386409744,0.0106429336321652,0.0646055731665642
Smtnl2,-2.18842669322735,-0.378851274696482,9.68425345370959,0.0018585388564486,0.0188878589696051
Col27a1,-2.60708981924625,4.72925468552788,38.590173851258,5.2281472948e-10,1.34801875249472e-07
Sbsn,-5.81304110552943,-0.448428441271485,14.2189372452939,0.0001627246528652,0.0032638849444209
Hrk,-2.34062715586975,-1.69639783090249,12.6631317108612,0.0003729370078908,0.0059977575534634
Ddit4l,-1.65571057405399,-0.401033120580952,8.11752642312696,0.0043839334409225,0.0345154607096661
A2ml1,2.23797451181311,2.24949841914497,7.07680787809591,0.0078087994650375,0.0519265674908862
Sfn,-2.06696175362615,-0.232976030169464,4.73080200256241,0.0296270673326562,0.129774712468908
Cmya5,-7.34049152611779,-0.491589907322984,6.64070866131555,0.0099674277551107,0.0618073313006983
Flacc1,-1.79292250481918,-1.65691708471878,6.76245810810806,0.0093095434070728,0.0587766038331226
Nccrp1,-6.00104447749848,-2.18753915876626,7.49960851709353,0.006171240651983,0.0442110214610795
Sacs,-2.14487749923767,0.534580133690903,20.5764829552942,5.72956439041083e-06,0.0002572831919806
Mlf1,-3.13132353803822,-2.19716654074922,5.5958345321534,0.0180032326765458,0.0924164312115596
Ccdc57,-1.7899704599056,0.905593597140919,28.1656225076436,1.11365119438482e-07,1.14120692265614e-05
Prss50,-2.578063066514,-1.0088373510589,14.1706475797666,0.0001669547654336,0.0033103942415486
Nrap,-4.41371846381007,-0.0895949555496768,13.0055541198537,0.000310568426041,0.0052816455943534
Myoz3,-4.4762675135299,-1.84008971734067,10.0296160197959,0.00154043146155,0.0165213136421705
Rarres1,1.57615769761564,5.48520181149059,8.04152317445455,0.0045717079330919,0.0354464072330724
Tsku,-1.71274827160889,6.29839940127693,8.27230663812486,0.0040254332485916,0.0325660809271186
Cyp2g1,-2.02863667907105,2.62859402935436,18.3586168999168,1.82989506584205e-05,0.0006318078298607
Lrrc4,3.99712621822375,-2.42836808954003,7.54153428908224,0.0060292679419682,0.0435534917850452
Ces2b,-3.64490392976443,-1.31710859285783,5.29722791635552,0.0213593912555098,0.104228091761471
Scd4,3.47813456754257,-2.23513050636222,4.2533392396511,0.0391732330814693,0.156477587216484
Synpo2,-1.54188299439788,0.0505913971763537,4.5605849971807,0.0327158967497075,0.138395428801488
Sprr1a,-4.8682925364906,-2.4003913365696,5.74264215915201,0.0165578666075454,0.0871037918816905
Ppp1r3g,-2.88922737310694,3.1128250664464,12.9503090023858,0.0003198686921724,0.0053939039167388
Krt78,-8.58650910823915,-0.787757109896544,7.64695458310419,0.0056868244577883,0.0419782949757577
Trhde,1.83359066730979,0.846929594437274,9.35119171489777,0.0022284052288931,0.0213185433806617
Phospho1,3.14696839402396,0.191448855165552,41.2706550921733,1.32543833161002e-10,4.0747033017534e-08
Vtcn1,1.90436627382575,0.753346378218681,5.75907427859718,0.0164037121524512,0.086572303305706
Fam83a,1.73117115271035,-0.597569616763614,6.83733087593438,0.0089272128550244,0.0571135948868357
Nat8f3,-1.87552464884355,0.504919596044811,5.75076936503179,0.0164814371150476,0.0868971813064481
Six1,-6.46126514027139,-3.05843559876629,4.2128808146563,0.0401181491622864,0.159039769296191
Tacstd2,-7.63409198286971,-2.50347367191811,9.95631580002688,0.0016029851704222,0.0169816573455075
H1f4,1.75646264938943,-0.993366760508679,7.09860035391331,0.007714416995078,0.0515458914574818
Ttn,-6.65310888156305,1.08470666103557,13.88321817979,0.0001945276862597,0.0037286805666042
Actn2,-9.59447770433169,0.0738074275191148,8.64883424604196,0.0032727068445761,0.0283256586991845
St6galnac3,1.691657469807,-0.309994588795266,13.9411075999138,0.0001886278259957,0.0036417927854684
Dlg2,-2.45400652212893,-1.82927725982137,5.05184095112637,0.0245997882138924,0.115255631414796
Junb,1.70542272317041,5.25822779891853,13.4434652127372,0.0002458610762851,0.0044662899607894
Hhipl2,1.52131824089859,0.130149164792127,8.67963962271935,0.0032178460946862,0.027971988944891
Lgals7,-11.2235258734358,-0.015998666987966,10.3311900362525,0.0013080084403307,0.0146838644151178
Zfp14,-3.50749613330668,-0.613750944267872,12.7402279522906,0.0003578740735468,0.0058496676275261
Krt15,-9.98859086470053,-0.738085226714981,10.7012290040279,0.001070643886697,0.0127440902254198
Lce3a,-7.10392717557199,-2.28295878527081,5.40078802890553,0.0201276616560263,0.0998451557948798
Mtnr1a,3.34712806849187,0.755712813794576,31.5844974073824,1.90947880632916e-08,2.6498490736493e-06
Wdr86,1.51627466818451,-0.144559423259339,4.83817545084446,0.027836331743233,0.124927456273813
Spink5,-2.88098890353907,-0.679467973877066,12.35401979863,0.0004400379650201,0.0067785891806778
Myh8,-12.9773068402544,2.86932308574749,11.4918055858508,0.0006990369566525,0.0093294912089753
Gm5160,2.90666712821863,1.1413491282092,3.93609469617794,0.047260371910596,0.177004273197274
Per2,-2.39836904339399,4.60228999757897,25.9818242610803,3.44646878918532e-07,2.79671320121404e-05
Prr18,-1.76584926353601,-0.759653682470173,8.59337475428427,0.0033738818285279,0.0289649770703992
Pgm3,1.76365406667065,3.31404333212603,35.744447465418,2.2497224847863804e-09,4.61077738997373e-07
Myh1,-13.5623022498304,2.45487595494749,11.8752560140051,0.0005688464997731,0.0081047951384789
Dsg3,-6.8328831359639,-3.04346311142532,7.05062389325875,0.0079237648097879,0.0524727855216528
Kdm5d,3.56303420999054,2.78991431308535,6.52986639246048,0.0106077924625416,0.0644394997152578
St8sia3,1.58119517786694,-1.0888805363459,8.59473188972174,0.0033713684420286,0.0289600730329234
Usp13,-5.5151295210467,-2.21709986846015,6.64151251625624,0.0099629313176444,0.0618034226014219
Gjc3,1.67588464051044,1.17250633963062,18.8309604689443,1.42829713601263e-05,0.0005201083830591
Myh4,-5.50861181954928,1.18806272645077,3.9029924651884,0.0482001816947952,0.178886818803157
Fam47e,-2.02563314510543,4.36824399260096,36.1074825845781,1.86728458719456e-09,4.08909745354687e-07
Lypd3,-6.72394425336065,-2.04160672515358,5.37391176179024,0.0204400883088267,0.100838990016666
Lce1a1,-8.80867690486483,-2.08454500932523,6.66136170883371,0.0098525599590928,0.0612375674595874
Gsta2,-2.01643078169178,5.13179277356781,24.9111551961197,6.00340374419107e-07,4.24647841834683e-05
Gstp3,-1.61564180165648,4.36084821177555,24.3903823458948,7.86604167511698e-07,5.28346816043782e-05
Serpina9,-3.25987477452614,0.213735838478013,9.26524519088261,0.0023354321168914,0.0221305381272237
Mup5,4.87529480319703,4.90265261172913,44.4085610533592,2.6651905898340496e-11,1.06514341922718e-08
Defb4,-6.89147774911635,-2.85146646503832,4.68373393114601,0.0304494943988888,0.132273265614303
Krt4,-12.6430152394337,3.16950864062971,16.844645710307,4.05676166977419e-05,0.0011622113271148
Myl3,-10.0687228067703,0.909334969368564,11.4987954600395,0.0006964130599606,0.0093240026604112
Kprp,-8.45885752410668,-2.39590993851494,6.1904899645645,0.0128438621400977,0.0732246719584885
Dsc3,-6.6757063254257,-3.20170533317503,5.80327431889517,0.0159963587576734,0.0850157761936104
Serpinb12,-10.0824628203337,-1.05403390880698,8.35039252675292,0.0038560401794321,0.0316765972807826
Eno3,-2.31766930419594,2.61158880379582,16.2023128764399,5.69245732853232e-05,0.0015242817898478
Nkpd1,-8.03320195384843,-2.70611532767434,9.07913342548615,0.0025854253341399,0.023849168719885
Serpina6,-1.92487257827818,8.96305747810088,24.4074534675893,7.79664629345379e-07,5.25895306528069e-05
Slc4a4,1.52940355595233,6.76393673339401,42.3358574139537,7.687019363821449e-11,2.52164505344624e-08
Dmkn,-9.53258857812961,-0.299057637312878,13.16545728797,0.0002851571901051,0.0049711263260862
Obscn,-6.55424196737383,0.133535884791323,11.5608283736019,0.0006735583818856,0.0091556749419879
Krt5,-11.3552410183751,0.220936988410722,12.8059767246418,0.0003455137862678,0.0057269905703261
Akap6,-1.98574878993231,-1.89892644305611,4.17668616321102,0.0409837622042655,0.161014112213661
Tnnt3,-10.8942356438288,2.50443839030844,8.68820907461046,0.0032027517138174,0.0278862684624647
Myl1,-9.92011995265963,-0.513776623784984,8.55344946972428,0.00344868114651,0.0294501158162975
Trim54,-8.09880460156742,-2.34011140504583,6.10507822589321,0.0134793983923831,0.0753219535346431
Gm6030,-2.44141215329127,-0.621771731728586,4.9359074988353,0.0263042469531768,0.120456140503064
Cav3,-6.42204661092546,-3.02949194242018,5.39497167103222,0.0201948532723649,0.0999555304630348
Sim2,-8.51565904462487,-2.47036233912076,6.191228447849,0.0128385035901964,0.0732202348886476
Rpl31-ps11,-1.88581032012494,0.256454531604486,8.36072544684295,0.0038341746790395,0.0315738302047317
Calml3,-9.22670966048587,-1.47017351861605,7.4564429523826,0.0063209788128814,0.0448500520651234
Ly6m,-6.11342936820992,-2.73516383434372,8.43849571106684,0.0036736000817418,0.03074942106525
Cnfn,-9.46167445816258,-1.23400144507513,7.52655799900578,0.006079595304995,0.0437784031156314
Gm10136,-1.53408524962712,2.87986686634906,9.33557901260311,0.0022474706778882,0.0214752338653447
Rps6-ps1,-1.67537312005649,0.59743045370377,4.58886189696881,0.0321803756602748,0.137141535245143
Prr36,-1.7724300654856,-0.448681917208367,15.6960163903751,7.43806598500377e-05,0.0018153423333781
Klk1b4,-1.83487222302328,0.444773477906766,8.6632870285886,0.0032468507513225,0.0281573316846254
Serpinb5,-6.46122602904864,-3.03339491217916,4.58796267833595,0.0321972638493799,0.137145073247052
Unc93a,1.92292634202756,-0.651148286274708,7.58608219027395,0.0058820642201577,0.0428696857618149
Jchain,1.50555716490724,1.13451414869577,4.79992636635229,0.0284609532946173,0.126946651609306
Pcna-ps2,2.40257270201585,0.955600941991248,11.4600694206366,0.0007110764362485,0.0093982886675516
Klk11,-7.07901305498676,-3.08353038588158,5.42270880906337,0.019876499481252,0.0988630120433397
Uty,-3.88648865223498,1.97253834384688,8.43935667858388,0.0036718612254044,0.03074942106525
Actc1,-6.78467247960641,0.0475653759608525,11.2059441304444,0.0008153573215069,0.0104024757714362
Myoz1,-6.73538575327138,-1.06325024475404,8.42084880627381,0.0037094258071597,0.030933166903107
Flnc,-5.46538408838865,0.219624250617141,13.9292781540049,0.0001898186018639,0.0036559520113219
Celsr2,-1.5541154455732,0.0306431423858867,9.15142749075795,0.0024852411010757,0.0231926819858705
Lce3f,-8.12338597727135,-2.02492752788538,5.86440994799232,0.0154500368868961,0.0831228341536182
Lce1i,-8.27365970666299,-2.64440348008582,6.17560012229014,0.0129523969855746,0.073609850029206
Lce1e,-7.58290183457899,-2.84199308265196,5.43665933788678,0.0197183477921494,0.0983824930728152
Lce1a2,-8.24034593065556,-2.24388157122969,6.03596401628264,0.014017294002499,0.077563330537885
Sprr2a2,-5.70639914349946,-2.59438101283433,6.75225087650938,0.00936294933201,0.0590205473270949
Bhmt1b,2.02079175980193,10.8487220941518,23.8328109386493,1.05075997906242e-06,6.77498013900691e-05
Ctxn3,-7.39387062050123,-2.37292670341713,4.49029548224607,0.0340877853125461,0.141926873039783
Sult3a1,2.80262508967967,5.66211285490086,14.8940257209915,0.0001137225698099,0.0024972101661847
Gm8054,-2.61363700636248,-0.783969621921847,5.90972196766506,0.0150575481910364,0.0818804502281056
Ccnd1,1.97340963742104,4.89201010072087,13.8711375240163,0.0001957821551085,0.0037437482434991
Slc6a21,1.63851977462225,-0.413849140175534,22.7404721297569,1.85421195657828e-06,0.0001090240302465
Ccnb1ip1,3.63451391568328,-1.99583769790647,3.93231928830332,0.0473665764931506,0.17724768066936
3425401B19Rik,-8.39971084546351,-2.14040713655469,7.0369403906047,0.0079845317920964,0.0527005471628628
Gm94,-6.77221107328575,-2.89298329433129,4.6800804996728,0.0305143184980812,0.132446889902342
Ccnf,1.76283744873085,3.18617208692211,13.2192909038347,0.0002770824263399,0.0048998226410079
Zfp9,1.60929288843802,0.348442022605289,12.4781732742853,0.0004117346294991,0.006464486718099
Myo18b,-5.03370998103544,-1.57957063872305,7.02444005021775,0.0080404610286329,0.052851484376532
Gm15401,2.66201444447255,0.594003447115138,24.4361359257662,7.68142934873381e-07,5.24766365678883e-05
H2-Bl,-3.39939739274536,0.711016037355571,10.5383234828139,0.0011692443434358,0.0135938473266653
Serpinb3c,-9.68447224224013,-1.51019807298044,7.39520515252683,0.0065397965736998,0.0459189570074681
Mup14,3.61328420367916,11.3391505858301,50.0694846586624,1.48396892549608e-12,1.12965367823716e-09
Mup11,3.4130229215339,11.4655713643474,52.4639236587404,4.38224980292426e-13,3.89192474164151e-10
Mup-ps12,1.91055596500237,2.17771296577469,5.42605785421466,0.0198384134181701,0.0988160617139557
Mup7,2.60836928694553,12.4813289079589,21.7482667584782,3.10870593607351e-06,0.0001592813240194
Ccl27a,-1.7935514666836,1.91762381817408,3.92968283397479,0.0474408908556634,0.177442695652465
Klhl40,-6.74077022460789,-3.01979905816853,4.88754448537532,0.0270511338012872,0.122608286063901
Gm6091,-1.70712623284705,-0.950478847712935,10.7997885556734,0.0010151168859944,0.0121555494677957
Saa1,2.25656751496656,6.41301035382491,5.38361373369455,0.0203267319147917,0.100508238908092
Ces1h,-6.20887571453667,-3.04428784307546,5.71345019336925,0.0168354198354011,0.0881272892341789
Gsta5,-2.36876491777755,2.56466040548084,19.7695953388832,8.73613927038707e-06,0.0003580921086574
Gsta1,-2.77684322214051,4.40914955618558,37.4649250326069,9.30717528096429e-10,2.2206642394253e-07
Krtdap,-11.1934802295252,0.102130949105037,10.571209395914,0.0011486255524078,0.0134815918361171
Cox7a1,-1.58656555787816,0.580939163239718,5.99780854482353,0.0143236596413462,0.0788220389075938
Gm6166,-1.83345671368956,2.76653569499033,3.89979342961399,0.048292045123914,0.179085340667597
Gm10680,2.83948313611158,4.06374801853623,34.1785026055497,5.02813511137997e-09,8.83294152643079e-07
Sult2a3,-2.7736776478399,4.04813809419021,8.099313841742,0.0044282018922042,0.0347346591995963
Lce3e,-7.31068405772187,-2.59497380765007,5.09258678537326,0.0240283245749358,0.113476158539121
Zfp872,-1.66878294788772,-1.12283791303665,4.73176871554055,0.0296104204664784,0.129756628721799
Bglap3,-2.74208596112556,-1.28932461222399,7.03136457794955,0.0080094298650156,0.0527345258671154
Zfp1003,-2.37106825132619,4.63670632102166,22.4785609140639,2.12502148520659e-06,0.0001191950647807
Bhmt,1.86748690211944,10.8914110947205,22.3162532459173,2.31241113701753e-06,0.0001265965905354
Aldh3b2,-3.62625892199737,-2.10809814100327,5.61007953746304,0.0178574524209624,0.0919089614943673
Klhl41,-5.35856106945617,-0.894842850087704,15.6576910247686,7.59032708528205e-05,0.0018356878787491
Dio3,-2.67179817075364,-1.49377026333936,15.5595460332836,7.99469549571336e-05,0.0018990074620278
Iglc2,2.25473147651037,-1.29009277169915,6.65628222728201,0.0098806845421402,0.0613885048933751
Capns2,-6.34047077937036,-3.20036789181532,5.8911242432331,0.0152173824709451,0.0824347936904536
Gm6316,5.38202613801349,-1.24981584792666,14.0814727260578,0.0001750596823317,0.0034337473395775
Smim24,-1.71875894572989,-0.105362512946673,9.85961012928395,0.0016894690449883,0.0176521909497935
Plekhn1,-1.89300703612963,-0.699599902717246,13.1735990567604,0.0002839209086163,0.0049568506608577
Perm1,-4.67859103527803,-1.40904436696462,9.97528274887178,0.0015865563017579,0.0168772847434927
Ccdc24,-1.60268699527607,-0.763729172336219,9.83409881766342,0.0017130618971414,0.0178548842315591
Sprr2a1,-7.07886749313126,-2.47759834640753,7.59312205453261,0.0058591395032847,0.0427977932441387
Mup19,3.72360114556241,11.5225470565613,52.9300692631973,3.45637505779308e-13,3.25021245140472e-10
Mup18,4.05521884283039,11.1913154166899,60.3364222779612,7.995417496810311e-15,1.06512286753341e-11
Mup16,3.7050208649403,10.4666827395071,52.1020375547245,5.2690227044712e-13,4.4331893133514004e-10
Mup10,3.76823463771793,11.9897222292334,68.7366500585643,1.12530060837952e-16,2.52368300461372e-13
Mup1,2.72490993514047,12.0829139680547,22.2188823359953,2.43269545127651e-06,0.0001322757465445
Mup-ps4,3.90568703983006,2.67100756319764,13.0315393440413,0.0003062886863482,0.0052199690191501
Mup9,4.30897928216626,12.4444432736986,40.7917276895557,1.69348443506251e-10,5.10793248658665e-08
Mup8,3.44800640739753,10.8432835800872,48.1711786337551,3.9058739464891996e-12,2.22997503244915e-09
Mup2,3.4312239068068,11.4649778135915,46.949161850182,7.2852138538806e-12,3.7568202796172605e-09
Rad54b,1.96019909839507,0.0034979137173084,10.7279906488867,0.0010552697529032,0.012570448785329
Sult2a5,-1.89401559996428,4.43690971629951,10.3771600360886,0.0012758379300554,0.0144169106825042
Nlrp12,1.58555239616015,4.53719290981031,7.57334431742973,0.0059237768654767,0.043024760096098
Zfp970,-2.46319791088156,3.3500100937429,21.7102389502579,3.17094296391301e-06,0.0001614353319143
Hsp25-ps1,-1.54745810510984,-1.48644738298661,4.07276128884634,0.0435799788543222,0.167750913066505
R3hdml,-1.60887847199689,-1.1819458004146,3.95862325114108,0.0466318276262829,0.175313851431956
Vinac1,-2.42216999144792,-1.37261191099646,13.1058492818129,0.0002943751911799,0.0050819457950349
Xirp1,-5.44312596666291,-0.528597674480507,14.6479222255819,0.0001295774096744,0.0027692840522141
Mroh2a,-1.55232995766664,2.99725527422195,31.5435033238178,1.95021756036503e-08,2.6498490736493e-06
Mpp4,-1.7530897221462,-0.0432913684559397,14.401062952827,0.0001477189039828,0.0030509488360084
Tmem182,-8.27365102690692,-2.00578935510225,6.57219166482384,0.0103584315771366,0.0634201023332464
Gm14387,-2.19329683434362,-0.306088496006101,12.1418428860861,0.0004930303283211,0.0073113013251786
Gm13464,1.83039317340527,2.77586967506073,12.1978876544351,0.0004784365943418,0.007154618706407
Gm13880,1.50368799194478,0.288509315413639,13.0605764770376,0.000301576601149,0.0051704731515529
