V1,Control.F.6-Protandim.M.6_logFC,Control.F.6-Protandim.M.6_logCPM,Control.F.6-Protandim.M.6_LR,Control.F.6-Protandim.M.6_PValue,Control.F.6-Protandim.M.6_FDR
Pbx4,-3.68795445715868,-1.92864558413363,4.64434051774826,0.0311561061562773,0.225980722783235
Ces2d-ps,-1.86303881726752,2.60743515226635,7.53010583349366,0.0060676343017498,0.0823405789030332
Bmper,2.51781546778083,0.106601083681625,28.849619367698,7.82212711819924e-08,7.06466237918266e-06
Tmprss4,2.17931328035489,-0.837364534925948,9.09100680528479,0.0025686942849504,0.0447310967747469
Treh,-2.19923782092221,0.0829738951074215,16.8981638383991,3.94397156760919e-05,0.0016903037394048
Olfm2,-2.44423574035663,-0.0618266474993914,19.6481939283431,9.30912594996984e-06,0.0004911408826277
Fam81a,-1.91398663809752,0.493163702209198,13.9818298177607,0.0001845858826921,0.0060333426416882
Nt5e,2.5105835138297,5.16824305991305,35.4787164569252,2.57852716424417e-09,3.19537482539592e-07
Cspg5,-5.76548860171652,1.32823424975708,70.786313336686,3.98089225453491e-17,1.47996612979058e-14
Cyp2c38,3.05187973280542,6.66430296942563,44.6278823282353,2.3827412259102597e-11,4.18576936674742e-09
Abcc4,2.45164851720246,2.32792618271869,38.2826538548762,6.12042826696083e-10,8.81451948429151e-08
BC016579,-3.66689318539537,-2.7645269279397,5.36877936346438,0.0205003187689025,0.174410907844426
Igf2bp2,1.61663084276295,0.201734149620838,10.0058676577661,0.0015604225732191,0.0311811440693525
Gabrb3,-2.19088490083411,0.0345394110010634,19.3093436606769,1.11161043905914e-05,0.0005650453699859
Adra2a,4.79262522246585,-1.39195979449705,14.14941424951,0.0001688496676033,0.0056117064164398
Rnf225,2.238753001014,0.0661476041774259,11.0076164556928,0.0009073825473917,0.021206750588602
Dnah17,4.91816499940975,3.48021979802796,11.2010837358382,0.0008174957387895,0.0196489852857513
Kcnk1,-5.7800112193222,0.79287936972901,41.0719059148998,1.46730354999465e-10,2.39350148471576e-08
Gpc1,-2.20936761270583,3.68433096373114,16.3331198224367,5.31272667991134e-05,0.002172103547444
Brip1,-1.61672535859547,0.573718973245786,19.8515871179653,8.36932168697745e-06,0.0004489663640537
Slc41a2,-1.63521769325912,4.06691711462632,10.8424145770038,0.0009920129098481,0.0227522501819681
Ly6d,2.41671886583291,0.990257557261342,7.74217668168257,0.0053945735818883,0.076006813261574
Acot11,1.9322786261575,1.21867731739982,3.96995874126952,0.0463189073253674,0.278785411334083
Ncaph,-1.60876659438772,-1.30204146849958,4.8535525429086,0.027589253604731,0.209939973821398
