V1,Control.F.12-CR.F.12_logFC,Control.F.12-CR.F.12_logCPM,Control.F.12-CR.F.12_LR,Control.F.12-CR.F.12_PValue,Control.F.12-CR.F.12_FDR
Hsp90aa1,-2.1613727740968,7.54597869468311,38.8170564192976,4.65443054323686e-10,1.77156492057582e-07
Amn,-1.92876937457719,0.748460289882889,7.27801512457621,0.0069803624736539,0.0609105210173759
Hapln1,-5.23198370105214,-1.45336678921643,18.6624607420385,1.56024230033284e-05,0.0008258951461298
Arhgef28,-2.67556692145368,-2.05990683675449,4.00372833592594,0.0453997328337462,0.191653229661516
Cfap20dc,2.02279685123833,-1.84806690558881,5.32271945347225,0.0210491367266149,0.122651505041329
Nr1d2,2.23395677859159,5.89983451852971,35.7464715592821,2.24738632587124e-09,6.48679795329201e-07
Rgr,1.87232812453018,-1.0724996269849,5.70684287305163,0.0168989046010153,0.107073281391926
Slc25a30,1.83577053994085,5.00530688901836,9.37150025204343,0.0022038507096389,0.02818460595543
Ttll8,-3.38974178856306,0.111816749687024,15.0980336147177,0.0001020695547334,0.0033231851363915
Fam83f,-1.64494696778431,1.07192509794123,6.21185779196733,0.0126897387429967,0.0901880644915601
Adck5,1.65414418283621,4.47463939754114,34.2889802874694,4.750641164227681e-09,1.2871821974804e-06
Cyp11b2,-7.64154553906369,-1.96891343349407,6.47252370251182,0.0109554850801932,0.081987916609417
Ncam2,1.83046035912243,0.716088201332486,10.712099886361,0.0010643716019037,0.0169524671184302
Tfrc,-3.22257945285544,4.35782014804623,53.1574891454035,3.07849499181002e-13,3.28085472927166e-10
Cdkn1a,-3.10302442809549,3.450394007458,8.77291933059306,0.0030573571554811,0.0354422853426547
Creld2,-1.87140834869967,5.81769852749814,13.0355841130319,0.0003056278858685,0.007184952034552
Cyp39a1,-1.73928091147856,4.30435013247077,8.0988994286991,0.0044292144650201,0.0453880913062893
Cacna1h,-2.99379513281855,-1.36656199465443,4.52136814316471,0.0334740529438746,0.162209814539703
Dusp1,-1.50529655463142,4.9548802847442,6.37813759171328,0.0115534605502502,0.0847324000246183
Abcg8,1.81779930105178,6.92077502455554,56.3019783887599,6.215285663284031e-14,8.545248174472701e-11
Cyp21a1,-8.0827705753637,2.64825704779264,19.7866356314665,8.65859800094001e-06,0.0005303308338813
Spink1,-4.0036278071302,0.717872451644342,4.15034529100936,0.04162603473692,0.183406002209799
Cidea,-8.86024636229418,-0.459034676033961,11.2605758190025,0.0007917064798051,0.0138192403028971
Pde6c,-2.1922449445245,0.299955749341368,10.79514831564,0.0010176645912252,0.016465977890007
Gsto2,1.7501400213446,-1.37084066785471,5.48922123952413,0.0191340640158971,0.115551770024158
Ankrd2,-2.35598902566418,-0.978120113471695,7.36935571326526,0.0066344700018349,0.0590526934573128
Loxl4,-1.51215921614825,-0.039560338821555,4.60996617757962,0.0317866601952758,0.15715786578864
Scd2,-1.97859675107685,3.92320179449563,16.1213438684429,5.94106863062954e-05,0.0022559126634024
Pitx3,4.11546896938646,0.830074813068952,5.08098346425407,0.0241896453295803,0.133758446986742
Gm9752,2.25947730013597,-0.21984055030922,19.4798307760252,1.01667544141765e-05,0.000604184892435
Mcrip2,-1.57928867521527,5.5224468638869,46.0557056281014,1.14937922253863e-11,9.186988125751282e-09
Hspa4l,-1.62115384767371,3.9677648369186,33.8707982260677,5.8896096989603405e-09,1.44848154842431e-06
Plk4,1.51154671825108,-0.376669282582379,11.5088422596057,0.0006926590553021,0.0125261544887025
Akr1cl,-8.36546698680148,-0.956959763883764,7.21467290443596,0.0072309990565365,0.0623488408402335
Serpine2,-1.937153322564,3.11415872365107,12.2169650083138,0.000473569058614,0.0096374011347537
Acmsd,-2.40810896391652,3.81235099164677,39.7337185928139,2.91056871292589e-10,1.16320878612083e-07
Pkp1,-2.3320343269736,-0.759797753129263,4.29816753133734,0.0381534619452334,0.174884904262337
Rgs16,2.84872933944436,6.11508222926783,10.5637960223659,0.0011532412358009,0.0179685325492346
Nme7,1.67282509896483,1.44985666501536,15.6710177448378,7.53702960579127e-05,0.0026954576124872
Ush2a,3.09819127824944,-1.33307702907561,9.36537704917673,0.0022112250760401,0.0282112083524163
Atf3,-1.5006973381637,0.993037191703775,7.85583337800959,0.0050656997072401,0.0489898823472113
4930562F07Rik,2.14023026321983,-1.13966168297093,6.50781999009162,0.0107401097970485,0.0809865071771776
Nr5a1,-7.81039375356557,-1.34482201032194,6.73361108135337,0.0094612870504138,0.0743599482733114
Neb,1.8943983366588,3.44893379853478,12.2121157830947,0.0004748015680003,0.0096374011347537
Il1rn,1.78586049133081,2.31966290100482,13.0405072060193,0.0003048255312777,0.007184952034552
Ccdc34,1.81317378114871,-0.0668788359114757,15.133431744427,0.0001001735359853,0.0032681105025754
Chac1,1.76268583095907,1.39382827821414,6.1891717363891,0.0128534331239822,0.090871060483406
Gpcpd1,1.79688773548117,5.62815188958531,14.0788340858241,0.0001753054473832,0.0049560549730595
Chgb,-3.73812239672128,0.867074304358428,7.06685754223925,0.0078522858650453,0.0659971828804498
Prom2,3.40854025573615,-0.0830065426734765,7.01517524148238,0.0080821722184403,0.0673626720980123
Zbp1,1.85151943557355,2.41026268042016,16.4501498845452,4.99462329401516e-05,0.0019812418853133
Fabp5,1.52251538184685,3.56288680099828,4.49055905955404,0.0340825300991198,0.163961277810572
Dsn1,1.70071963271679,-0.674248102154226,8.6784814611122,0.0032198916386968,0.0367665626687195
Smad9,2.20849638070794,3.48168672341959,24.1132787774973,9.0831789304376e-07,9.20617415374959e-05
Hsd3b1,-7.17295955339786,2.46339971066196,12.407438193627,0.0004276271044445,0.0090663751878657
Casp6,1.6689636355356,4.39574432203129,65.8914567645166,4.76452431065745e-16,1.5233137126033998e-12
Ifi44,1.60182484223296,1.14227426732965,8.45968884021768,0.0036310396871303,0.0397573975605928
Efna3,2.94904735046553,-1.04838327350068,14.2356582903731,0.0001612852071943,0.0046878278585612
Ntrk1,-3.15239138004959,-1.67290171829434,6.37540176490131,0.0115712843546245,0.0847324000246183
Fmo5,-1.53861270403,9.19888790200324,37.3884837034046,9.679198301431171e-10,3.29216306482295e-07
Rorc,-1.90359816415211,5.92608926062936,54.7594994014255,1.3621919069493699e-13,1.55542855889233e-10
Gbp3,1.67917586604246,2.80065424890731,15.8532428536586,6.84491374129303e-05,0.0025212624670117
Ttc39a,-3.88334625757768,0.62040169564966,18.7455365466631,1.49372562738318e-05,0.0007959565959782
Slc2a5,1.72609224386732,3.41649093005887,19.0198218662803,1.29367573467796e-05,0.0007062477247907
Slc34a2,-1.70575604512914,0.0359090463397296,4.31563126310832,0.0377637572154077,0.174013296150596
Lnx1,2.12344111185264,-1.28638775159462,7.56364051511761,0.0059557562890013,0.0546945501861912
Stap1,2.21869134565222,1.35788044370464,12.5064787551107,0.0004055432261889,0.0087335057469558
Sult1e1,-4.06931919186594,3.351412741875,14.9544519773621,0.0001101378821229,0.0034864637299345
Crybb3,2.58448381828046,-0.122428077359659,12.2878184545693,0.0004559243528754,0.0094409413278072
Hsph1,-1.57055527786023,5.96620453069946,16.47725363918,4.92372559700106e-05,0.001962859785378
Nat8,-1.87255018937128,3.7690363707075,16.5138131903973,4.82969373906674e-05,0.0019398865354955
Lag3,-1.59484022119354,0.360382533424221,11.085750283792,0.0008699361797521,0.0147936275629265
Mug2,2.35719947854016,7.74728981107016,5.34966004506578,0.0207263114434215,0.121411071723905
Tuba8,-4.21196861173617,0.952813583518583,28.23037715967,1.07700959602199e-07,1.62425239641581e-05
Bhlhe41,2.74468815276658,1.70088491527136,9.24540000794671,0.0023608771988738,0.0295544110424406
Cidec,-1.5335180672524,2.3051166633098,5.28581863983317,0.0214997821724936,0.124122613871247
Caprin2,1.50277483213524,0.343797470145875,12.0772135029052,0.0005104182722983,0.0100984486398031
Ing4,1.96548946291966,-0.94031323740194,8.41929560913852,0.0037125959826517,0.0402916221172235
Siglecg,2.11772446744363,-1.36198868420019,8.57773351070551,0.0034029869353386,0.038175543261981
Csrp3,2.04652244814491,4.04201974290294,32.7120127834626,1.06874668005363e-08,2.34040882566266e-06
Nox4,2.23542001311845,4.46179290268511,55.0357003430186,1.18360312829233e-13,1.45546766222162e-10
Ddias,1.84290354594081,-1.42844649271657,8.08211345624026,0.0044704279381073,0.0455246437931338
Tmc5,2.86193521150374,-0.349382915494058,5.99699667836291,0.0143302528016975,0.0966596714295087
Cd19,1.82583261275188,-0.312939053683754,9.22725046069333,0.0023843943969603,0.0297556040825984
Lyve1,-1.68370311124457,1.56884499555963,7.32142375678153,0.0068137411859034,0.0599804331485968
Itgax,2.14708868374021,-0.303589186916821,10.7360948609408,0.0010506582068384,0.0168632751953005
Pycard,1.55231621406142,-0.959666107503418,5.49449677252504,0.0190764172597728,0.115295125260766
Fgf21,1.67556813652724,3.79487546661965,6.01304348198576,0.0142005141204337,0.0961089833739426
Acsm2,1.84700660109841,2.3187871917808,4.19781573576437,0.0404760827106214,0.180488952966623
Mki67,1.7758709413691,0.15834250791662,8.18841177464053,0.0042158816083024,0.0439055917852271
Tsc22d3,-2.45400489291669,6.60137499010899,45.3634195042643,1.6366277339204898e-11,1.24586337878347e-08
Star,-3.56217528465158,3.26253394602717,18.5264215687046,1.67565253944277e-05,0.0008725401138609
Pdlim3,-2.56246102758762,-0.947869102393074,4.06832874700196,0.0436944850952699,0.188224208766636
Lrp2bp,1.76834546468003,-0.0922615050831305,10.95001097889,0.0009360306026707,0.0155060986676623
Mfap3l,-2.01083390558346,-0.910519933109094,6.92867402936822,0.0084824554221604,0.0692900012154611
Ucp1,-9.44148786112951,0.155066195839971,6.60951641952811,0.0101435203715733,0.0777718545131754
Mt2,2.12405600050701,2.81053230352698,4.50770959880759,0.0337423954472022,0.162864110392202
Mt1,2.00540178100374,8.02044864240767,5.81619504382266,0.0158792600714738,0.102658910267659
Lpar2,1.90368650495821,0.203997717165234,4.92316890228227,0.0264988698954886,0.141062582134293
Usp2,-2.73999359806149,4.97247296117237,9.14044712089478,0.0025001999631328,0.0308158801932478
Pou2af1,1.67915380459543,-1.09783062759131,5.91588305370979,0.015004980107278,0.0992463121148006
Treh,-2.29052477857896,0.0829738951074215,9.46129371086266,0.0020985301352837,0.0273407520314969
Nnmt,-2.32366480260574,5.76133192774947,5.20980604787052,0.0224598400939025,0.127773310939902
Pstpip1,1.54762225822349,-1.17796489250967,6.25324144028299,0.012396625225508,0.0888505293068114
Cyp11a1,-10.5759845094548,2.06218094538562,11.3189009374761,0.0007672211084871,0.0135074852866465
Parp16,-1.92116437976004,4.8873910113397,59.1387039493552,1.46940451593876e-14,2.60998895464412e-11
Fbxo21,1.73306431662142,7.3533727915985,43.4599457749517,4.3272668035439796e-11,2.86894438995119e-08
Ucp3,-3.65856164024407,-1.95444870468926,3.95562947271925,0.0467148434262949,0.194779208923513
Tmem35a,-2.5016678166985,-1.04502180615064,4.57349343613774,0.0324702858432865,0.159272779837612
Kcnk10,1.53729501680961,1.47445168335915,13.4025328878913,0.0002512847471213,0.0063863878656311
Ccdc17,1.5480503028525,1.12232025746548,24.0260609134203,9.50405622641985e-07,9.49574017722173e-05
Neurl1b,-1.71453720120496,-0.514288655077419,6.96441070028381,0.0083146812495114,0.0685146878632426
Eda2r,2.15991649590181,-1.27809487924143,7.38339892160478,0.006582864495513,0.0587897607962411
Gnat1,1.96158658724434,2.83319897419612,22.7682761520703,1.82757776572496e-06,0.0001545802019199
Parm1,-3.36289376018748,-0.875677451798683,13.1113398290198,0.0002935136964019,0.0070148504050214
Neil2,1.66493528367498,-0.388208342147221,7.88358863426257,0.0049885393157598,0.0485878683375954
Kcne3,-1.7440947275053,-1.29627416673825,5.89810400492934,0.015157192505852,0.0997754460157989
Ubd,2.5297836418725,-1.37935343685713,6.95684138256137,0.0083499315042262,0.0687225977178642
Neu3,-1.97065545327225,0.562805341066017,16.966022746667,3.80547858259174e-05,0.0016576125509894
Twist1,-2.15668050827907,-0.8355154707608,7.34030104203308,0.006742554681359,0.0597486026253915
Palm,-1.59717086447326,1.26840523890658,14.8361551943982,0.0001172657051113,0.0036718050838628
Syt1,1.62367188711619,3.22779702345267,18.3088725419582,1.87830324404608e-05,0.0009412713372827
Zdhhc23,1.72421657797464,-0.426900489360686,10.833324445315,0.0009968948817108,0.0162284741130649
H2-Ea,1.67268418467635,3.0925212644363,7.10098576639608,0.007704156926387,0.0650515496832803
Abcc12,2.37716435718802,-1.13321004703526,7.19649978642656,0.0073045915723647,0.0626791201695235
Pax1,-7.5422411636582,-2.91164526397376,9.28227407859628,0.002313819928102,0.0291709190620179
Mgarp,-7.86000107643073,-1.08324993006843,9.33542120247902,0.0022476642300569,0.0285394443063471
Prf1,1.97911440546381,-0.974708718049936,9.6584895705452,0.0018847852377403,0.0251084806754316
Traf3ip3,1.86628877945206,-0.858370791661887,12.1256516811029,0.0004973294865034,0.0099462354285623
Serpine1,1.97654871422409,1.00996916988886,7.64197811179054,0.005702534717169,0.053062118736126
Klf10,2.07976090822466,4.47572833678149,18.1136631544538,2.08102808688688e-05,0.0010142474084443
Osbpl5,-1.51256009391144,2.53653452741187,11.8445349964775,0.0005783081464068,0.011005754795786
Adh4,1.50464607688801,6.70599654482166,42.0877416621762,8.72685281993145e-11,4.65024897264747e-08
Ifi206,2.50499539312756,-1.81062272035674,4.90344484012047,0.0268031763384253,0.141980720910624
Cpe,-1.92932010439401,0.583983346419479,3.86575105686771,0.0492811324498655,0.20112539784109
Dusp8,-1.88916764468604,0.186935437959494,5.72318887162866,0.0167422963583584,0.106418429258337
Ddx60,1.58292221259888,1.53935351316013,11.489183138152,0.0007000239595639,0.0125878324157353
A4gnt,3.44877410182721,-1.62983185838901,4.86185582286407,0.0274567866251555,0.143627025847426
Hsd3b5,2.2607588386475,6.39418023125012,6.19086408489133,0.0128411471774262,0.0908312295479358
Crygn,2.20070461705851,0.338603874844916,13.2762401163627,0.0002687910260727,0.0066579926522681
Pcp4l1,-3.08882867938436,5.35429042746075,35.6006150360793,2.4221105644853104e-09,6.70560845656683e-07
Elovl3,2.06545155582467,6.664962969648,8.29045998278559,0.00398538922997,0.042231758294105
Degs1l,1.54313096018342,2.9873817952069,12.215848447231,0.0004738525643187,0.0096374011347537
Ppl,-1.96701097724772,4.31598459202872,17.1289503027373,3.49258606619116e-05,0.0015509022459481
Rsph4a,2.12281176815634,-0.521819775574264,12.5320556285986,0.0004000294742143,0.0087335057469558
Cdh18,1.96988579916038,-1.34481385998297,6.13681569022491,0.0132395522983866,0.0923821401318236
Xaf1,2.13090878542971,2.26654593336204,13.3224460395466,0.0002622478555042,0.0065916575756143
Cd79b,1.53829029247709,0.0488580649956685,9.31682084080541,0.002270596203886,0.0287393118886163
Atp1a3,-1.94036700873271,-0.962216380151265,4.42660562911125,0.0353828082206695,0.167296531267561
Gm11992,2.05131883479169,-0.371015958553162,15.5639850224834,7.97594682966548e-05,0.0028022744180007
Npnt,2.07919821572282,0.451698778130908,6.57309413512866,0.0103531805809674,0.0789280050112884
Grid1,1.87331946757827,0.553689054556795,16.2193884531768,5.64137830975301e-05,0.0021611726719061
Adgrf1,1.8847572827363,1.52298076768894,9.40420256226196,0.0021648865424402,0.0278198362278533
Rpl21,-1.97863206979143,4.26504569930304,4.39432863671684,0.036058654050717,0.169439636582822
Gpr12,3.80057507058102,1.07675211961457,23.6626283411286,1.14790156794425e-06,0.0001092283003878
H2-Ob,1.87772470969493,-0.647651287386451,11.2245276112136,0.0008072331838284,0.0140030922922953
Rasl12,-1.85246689747116,-1.0890108408879,3.88914131441688,0.0485992654311301,0.199112872246358
Slco1a1,1.82638934626149,7.30521239473761,7.96205144244193,0.0047768242723525,0.0474594859029379
Gck,-1.60481737239781,6.95343708588837,10.4367782020704,0.0012353056039066,0.0188072336990961
Ptpre,1.50969110658144,1.03456786958963,23.1903127243335,1.46734637399372e-06,0.0001317808940149
Fam222a,-1.58545161643099,1.75734314285389,10.1423199144424,0.0014490368414668,0.0210788846288395
Rassf4,1.93263173003597,2.88199545940549,7.73492737900851,0.0054162741715021,0.0511926607592639
Tmc7,-1.67847180798042,1.37982162253347,6.98319283924585,0.0082278690709968,0.0681506295175933
Grap2,1.66758280728607,-0.886611792006366,7.34068813108541,0.0067411029369992,0.0597486026253915
AA986860,-1.82772955437313,0.810115667101121,9.69626499147508,0.0018464292861308,0.0248250786947758
Cux2,2.71294452994363,3.75657549565302,11.2228321320336,0.0008079709925585,0.0140030922922953
Nmnat2,-1.69468036154761,-1.24564086790674,6.98510945562859,0.0082190626525532,0.0681483068276536
Mrap2,-6.79085657871325,0.232722160527215,6.90373356001729,0.0086015933464927,0.0698704630269475
Trim72,2.26190599790436,-0.671880618429244,3.86886409925627,0.0491898019892768,0.200855700402302
Zc3h6,1.82644782381908,1.0294226040646,16.3185702925161,5.35367254657711e-05,0.0020891702828701
Tuba1c,-1.56516480822205,6.23837936486061,33.5143072229537,7.074170119861031e-09,1.66305416964851e-06
Epop,-1.7078020379664,2.35702539774889,12.7413605479266,0.0003576574236999,0.0080603850551822
Ncmap,1.66767499284384,0.965381240850008,7.11410829038446,0.0076479636457484,0.0647222587829192
Fmn1,1.51991813375816,2.31993942697463,7.23088841462386,0.0071659736366698,0.0620559342122453
Slc15a5,1.65548494402025,1.39317400872028,7.88060517340137,0.004996775650382,0.0485878683375954
Lingo4,-2.78798872651145,0.729119390526651,45.2352618808327,1.74730525178387e-11,1.26965553431895e-08
Serpinb1a,1.79952602886671,4.43056897980211,8.58718489914389,0.0033853694879932,0.0381281179042977
Poln,1.57782724636929,-1.14370781872062,5.30277657406674,0.0212914584867267,0.12328643331506
Tubb2b,-1.92651879900408,3.69696873440951,10.9539111962569,0.0009340624223663,0.0154895455227674
Mc2r,-6.60575273753804,-2.3767220073016,4.95376925608749,0.0260338496277195,0.13970363214123
Col27a1,-2.67414912044864,4.72925468552788,40.3439592675822,2.12962880039518e-10,9.72692742946209e-08
Slc16a5,-1.50390195053866,4.83286331398434,8.84138143990223,0.002944761646809,0.0346139409455064
Gldn,-4.33533957011467,-1.82603875437018,4.17777460186213,0.0409574476654128,0.181895670615991
Adamts6,2.92458273553171,0.170504223689542,25.0464864441341,5.59646405896448e-07,6.41904541809253e-05
E2f8,2.24630190983427,2.60330505162794,14.7774826014769,0.0001209714241088,0.0037696865220357
Hrk,-2.88372164234006,-1.69639783090249,10.5277006090172,0.0011759843747441,0.0181987281845689
Bex4,-1.67109103536485,-1.50596856635856,3.85461171731977,0.0496094082581535,0.202001018954366
Gpr157,1.59178373861441,2.04007917556217,20.0884806848495,7.39406857809314e-06,0.0004599283279743
Nat8l,-3.42361422487889,-1.11446007432745,7.67039948704403,0.0056134027771741,0.052507815562262
Bmyc,-1.5349805087917,1.04524758599846,7.01521150909634,0.0080820085068827,0.0673626720980123
Myoz3,3.26007982006763,-1.84008971734067,4.14793455262608,0.0416853418610753,0.183576274102245
Kcnk3,-2.95292194401304,1.03587012709553,9.83452093859335,0.0017126688164132,0.0235820186900792
Tsku,-4.2114785941707,6.29839940127693,40.4423455725924,2.02504238472006e-10,9.69901565449174e-08
Cyp2g1,1.94593557737858,2.62859402935436,17.0750338650144,3.59315696549903e-05,0.0015823748553847
Gal3st1,1.52336105719666,0.532980775388526,4.99692604953104,0.025392378170323,0.138304108153589
Trhde,3.61905911018329,0.846929594437274,27.4324848759933,1.6267554324645e-07,2.30945679386827e-05
Camk2n2,-1.63206078992735,0.93017485223921,13.4490118709086,0.0002451352584699,0.0062499716776722
Fam83a,2.02158928751474,-0.597569616763614,5.57913927294958,0.0181756533915069,0.111967628175965
Nat8f3,-2.73950647603865,0.504919596044811,12.4105933021351,0.0004269052124622,0.0090663751878657
Akr1b7,-2.95457559224508,0.502713555925986,7.57386342818025,0.0059220710517209,0.0545021461328788
Sema5b,1.6011051687547,2.25386581661612,7.6541228221969,0.005664272540285,0.0528231921781309
Ccdc171,2.16142605465427,0.852482733548483,5.39589673677881,0.0201841512508388,0.119593714564829
Tchh,-1.76731582849295,0.311335619331537,11.519479361703,0.0006887067579749,0.0124826147766307
St6galnac3,1.52773600818886,-0.309994588795266,11.7636379042183,0.0006039906431221,0.011359287554059
Oas1a,1.59979276323279,1.43624949868952,10.9765299985253,0.0009227304272553,0.0153653839688591
Raet1e,1.883057412549,2.96807237686248,11.4940400608038,0.000698197083194,0.0125878324157353
Slamf8,1.72324690404655,-1.5786262218791,6.3335036510305,0.0118478031271194,0.0860904458136956
Slc51b,-1.6695393082911,-0.77580602127372,7.96062118257484,0.0047806004275107,0.0474673125283134
Mtnr1a,3.04566138095404,0.755712813794576,15.082415634659,0.000102917538814,0.0033439832834977
Kbtbd13,1.67955534540299,-1.41043370193804,6.02852356457181,0.014076502655914,0.0955330710274461
Wdr86,-2.370813254996,-0.144559423259339,10.3449062126367,0.001298324630216,0.0195401121421375
H2-Q5,1.96473308704592,2.48033936801944,5.63402590894131,0.0176151304180233,0.10994946151994
Per2,-2.35769643661449,4.60228999757897,24.9848090442957,5.77837969342644e-07,6.43897724855424e-05
Unc93a2,2.40004449751857,2.21145870193659,47.3168066158986,6.0392181410256e-12,5.67899654131972e-09
Fam47e,-1.75711826683048,4.36824399260096,28.0457617497343,1.1848030621268e-07,1.75372793992213e-05
Ugt2b37,-2.90921782088466,1.86333725872807,13.978888257487,0.0001848749056277,0.0051220281479456
Saa2,2.57442328269362,5.02272982326838,6.26405267033712,0.0123212032780136,0.0884805736113438
Megf6,-1.75572689130394,-0.454001036355357,12.8270112478544,0.000341651057964,0.0078023340180185
Mup5,2.5064910543784,4.90265261172913,13.1314423472522,0.0002903811403052,0.006971197822474
Tubb2a,-1.84655171090404,6.69340660169742,10.1318474364309,0.0014572927308311,0.0211589518996618
Dbp,4.36966881142554,5.96679013967269,17.1746243650918,3.40960627229953e-05,0.0015267777554336
Atp8b4,1.56698956447682,0.30088124202231,9.43313961467457,0.002130991528139,0.0275615134052025
Nuggc,2.22572488802734,0.88233662983088,3.95328183894,0.0467800509890319,0.194949399142509
Krt5,-5.79077230119799,0.220936988410722,4.8922138408539,0.0269780713358889,0.142427823109485
Rpl21-ps8,-1.57303635167544,0.65067448974853,5.9868885778911,0.0144126026186479,0.096978238554103
Ppp1r1b,-2.20805620438687,2.40597342747949,40.1125782567701,2.39740328723825e-10,1.0550548569626e-07
Obp2a,-3.99201035074188,5.23179783569363,8.54972766638429,0.0034557392220912,0.0386047849087003
Erbb4,2.33739025626288,0.533901775036645,9.08756415376424,0.0025735340587134,0.0312380527430475
Fabp4,-2.44895366066388,3.26680853887457,10.4487746778876,0.0012273084314745,0.0187032913112991
Cys1,-1.59328883832184,2.82572010066562,12.2462307020761,0.0004661989455266,0.0095546876194725
BC023105,2.45558092944156,1.35337928652281,19.7075830908618,9.02425607641142e-06,0.0005464460516572
Cyp26b1,-2.02307954273467,3.02207249856409,6.80311935750331,0.0090998750205164,0.0724816153851402
Plppr1,-1.59258945154638,-0.95347833508987,6.09689448450519,0.0135419660661576,0.0932307792995672
Sema3e,-3.03901785525482,-0.393101188131714,12.5116224014931,0.0004044282558439,0.0087335057469558
